,command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,gain,reset,deadband,cycletime,rate,setpoint,control_mode,control_scheme,pump,solenoid,crc_rate,measurement,time,result
1383,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.07170492849658,b'0'
1384,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.12865497979491,b'0'
1385,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.16634739474077,b'0'
1386,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.18571176177298,b'0'
1387,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.05792422648362,b'0'
1388,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.10559075879028,b'0'
1389,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.0300407171267,b'0'
1390,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.689655184745789,1.13024618074197,b'0'
1391,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.22291989303394,b'0'
1392,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.19685644854259,b'0'
1393,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.16928944499445,b'0'
1394,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.747126460075378,1.10608814153292,b'0'
1395,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.20179036309161,b'0'
1396,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.24398332924138,b'0'
1397,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.06885828356085,b'0'
1398,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.13522672097377,b'0'
1399,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.05387851314362,b'0'
1400,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.25919721478696,b'0'
1401,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.16611508130469,b'0'
1402,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.747126460075378,1.19443974668099,b'0'
1403,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.0672523396087,b'0'
1404,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.13369541583943,b'0'
1405,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.25436076712669,b'0'
1406,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.19547530328464,b'0'
1407,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.0082818658686,b'0'
1408,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.00257101671312,b'0'
1409,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.11358228811779,b'0'
1410,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.08005647937505,b'0'
1411,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.14652939987214,b'0'
1412,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.20606856482155,b'0'
1413,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.20891529751595,b'0'
1414,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.00809273741944,b'0'
1415,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.13461190522609,b'0'
1416,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.2105327890852,b'0'
1417,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.26914316798096,b'0'
1418,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.23497140491658,b'0'
1419,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.2628680555796,b'0'
1420,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.08917193795771,b'0'
1421,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.02523722164868,b'0'
1422,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.20905136537655,b'0'
1423,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.2008503350644,b'0'
1424,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.07929610946338,b'0'
1425,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.12965735532109,b'0'
1426,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.06189200313482,b'0'
1427,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.09507808454701,b'0'
1428,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.05219817451475,b'0'
1429,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.678160905838013,1.25320693212324,b'0'
1430,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.04038423506154,b'0'
1431,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.28119557334488,b'0'
1432,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.00714265570481,b'0'
1433,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.2949272505271,b'0'
1434,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.14167893407897,b'0'
1435,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.13106549292165,b'0'
1436,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.20758493355727,b'0'
1437,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.10020209958822,b'0'
1438,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.23730376272504,b'0'
1439,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.17596361291879,b'0'
1440,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.25783676620399,b'0'
1441,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.689655184745789,1.11092338922975,b'0'
1442,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.22840815305988,b'0'
1443,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.07785526384564,b'0'
1444,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.07603728070443,b'0'
1445,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.22666176449742,b'0'
1446,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.10235047523007,b'0'
1447,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.2456469776028,b'0'
1448,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.13429641993936,b'0'
1449,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.18703577664202,b'0'
1450,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.25815844778538,b'0'
1451,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.152486999206,b'0'
1452,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.13247992870662,b'0'
1453,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.09555590287453,b'0'
1454,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.747126460075378,1.07865066590963,b'0'
1455,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.15997794343727,b'0'
1456,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.25284518377425,b'0'
1457,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.20847244004202,b'0'
1458,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.13762106318936,b'0'
1459,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.05927577146767,b'0'
1460,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.28379013372827,b'0'
1461,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.21587251673928,b'0'
1462,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.724137961864471,1.07034263443979,b'0'
1463,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.04026461233407,b'0'
1464,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.21459629286767,b'0'
1465,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.735632181167603,1.07987834595785,b'0'
1466,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.28531856890148,b'0'
1467,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.712643682956696,1.29907345539015,b'0'
1468,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.70114940404892,1.24709763837856,b'0'
1469,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.09872350645703,b'0'
1470,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.287356317043304,1.0055930089262,b'0'
1471,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.287356317043304,1.11993751527459,b'0'
1472,4.0,4.0,183.0,233.0,9.0,18.0,17.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.252873569726944,1.07085722150819,b'6'
1473,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.08316625071867,b'0'
1474,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.17656201795469,b'0'
1475,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.287356317043304,1.25289203617332,b'0'
1476,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.298850566148758,1.28580627858652,b'0'
1477,4.0,4.0,183.0,233.0,9.0,18.0,15.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.2769505372491,b'6'
1478,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.21740109305795,b'0'
1479,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.241379305720329,1.06091779454284,b'0'
1480,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.14782744817107,b'0'
1481,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.11429841819138,b'0'
1482,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.13670390646488,b'0'
1483,4.0,4.0,183.0,233.0,9.0,18.0,10.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.29477886940386,b'6'
1484,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.252873569726944,1.21225311826347,b'0'
1485,4.0,4.0,183.0,233.0,9.0,18.0,19.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.252873569726944,1.16821520757754,b'6'
1486,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.24591930623369,b'0'
1487,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.252873569726944,1.28086150510425,b'0'
1488,4.0,4.0,183.0,233.0,9.0,18.0,15.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.02757837431469,b'6'
1489,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.28207609889481,b'0'
1490,4.0,4.0,183.0,233.0,9.0,18.0,8.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.13529528235322,b'6'
1491,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.10472849258889,b'0'
1492,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.298850566148758,1.21537612973215,b'0'
1493,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.20759105920826,b'0'
1494,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.275862067937851,1.19533036762865,b'0'
1495,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.287356317043304,1.04022079930398,b'0'
1496,4.0,4.0,183.0,233.0,9.0,18.0,3.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.04335062796681,b'0'
1497,4.0,4.0,183.0,233.0,9.0,18.0,19.0,10.0,3.0,10.0,0.0,41.0,19.0,115.0,0.2,0.5,1.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.264367818832397,1.00110706526848,b'6'
